GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000028203	12	95611522	95696566	315	29	292485	-1.2623	0.89658	VEZT
ENSG00000258247	12	95770984	95774672	34	5	292485	-1.6907	0.95455	RP11-167N24.6
ENSG00000111142	12	95867296	95909615	159	17	292485	-0.25547	0.60082	METAP2
ENSG00000136014	12	95910336	95945266	116	24	292485	-0.58892	0.72204	USP44
ENSG00000074527	12	96051583	96184930	538	46	292485	0.12394	0.45068	NTN4
ENSG00000258292	12	96196875	96217085	79	13	292485	-2.3129	0.98964	RP11-536G4.1
ENSG00000139343	12	96252706	96297606	189	24	292485	-2.5557	0.9947	SNRPF
ENSG00000165972	12	96260826	96336752	331	37	292485	-1.7469	0.95967	CCDC38
ENSG00000139344	12	96337071	96362370	110	9	292485	1.4596	0.072197	AMDHD1
ENSG00000084110	12	96366440	96390143	109	15	292485	-0.79546	0.78683	HAL
ENSG00000111144	12	96394606	96437298	133	14	292485	-0.13965	0.55553	LTA4H
ENSG00000111145	12	96588160	96663613	184	35	292485	0.19523	0.42261	ELK3
ENSG00000059758	12	96672039	96794338	310	30	292485	-0.38614	0.6503	CDK17
ENSG00000188596	12	96883349	97269333	1247	47	292485	0.3967	0.34579	C12orf55
ENSG00000139350	12	97301001	97347129	95	8	292485	-1.4425	0.92542	NEDD1
ENSG00000245017	12	98879322	98897633	67	12	292485	-0.31755	0.62459	RP11-181C3.1
ENSG00000120802	12	98909290	98944157	104	15	292485	-0.18391	0.57296	TMPO
ENSG00000075415	12	98987369	98995946	17	6	292485	-1.6812	0.95364	SLC25A3
ENSG00000166130	12	99007183	99038891	88	15	292485	-1.2171	0.88821	IKBIP
ENSG00000120868	12	99038919	99129204	202	18	292485	-0.90052	0.81608	APAF1
ENSG00000185046	12	99120235	100378432	3232	206	292485	1.0512	0.14658	ANKS1B
ENSG00000180219	12	100041531	100043824	6	2	292485	0.89259	0.18604	FAM71C
ENSG00000111647	12	100422233	100536626	318	27	292485	1.9415	0.026099	UHRF1BP1L
ENSG00000075089	12	100592900	100635643	112	18	292485	0.46547	0.3208	ACTR6
ENSG00000166153	12	100597447	100660857	157	20	292485	0.18833	0.42531	DEPDC4
ENSG00000136021	12	100660918	100735502	124	13	292485	0.48172	0.315	SCYL2
ENSG00000179520	12	100750857	100815837	163	23	292485	-1.5128	0.93483	SLC17A8
ENSG00000012504	12	100867486	100958191	167	16	292485	1.8407	0.032833	NR1H4
ENSG00000139354	12	100967461	101022064	137	15	292485	-1.2665	0.89733	GAS2L3
ENSG00000151572	12	101111304	101522419	1303	99	292485	-0.25001	0.59871	ANO4
ENSG00000256870	12	101549271	101604185	162	18	292485	-0.99607	0.84039	SLC5A8
ENSG00000120800	12	101673887	101780394	299	27	292485	-1.708	0.95618	UTP20
ENSG00000120805	12	101786898	101801598	44	13	292485	-2.3402	0.99036	ARL1
ENSG00000166211	12	101869199	101880775	41	10	292485	0.52946	0.29824	SPIC
ENSG00000196091	12	101962131	102079796	484	54	292485	1.4777	0.069741	MYBPC1
ENSG00000111666	12	102090725	102137918	124	19	292485	-0.1862	0.57386	CHPT1
ENSG00000139351	12	102122426	102133250	18	6	292485	-0.48536	0.68629	SYCP3
ENSG00000111670	12	102139275	102224716	219	22	292485	0.83271	0.2025	GNPTAB
ENSG00000136048	12	102271129	102405908	528	49	292485	0.50705	0.30606	DRAM1
ENSG00000120860	12	102406705	102455927	121	17	292485	1.1255	0.1302	CCDC53
ENSG00000075188	12	102467967	102513902	114	16	292485	1.4322	0.076037	NUP37
ENSG00000185480	12	102513956	102591298	166	15	292485	1.1624	0.12254	PARPBP
ENSG00000017427	12	102789645	102874423	151	21	292485	0.95789	0.16906	IGF1
ENSG00000171759	12	103230663	103352188	399	32	292485	-1.6972	0.95517	PAH
ENSG00000139352	12	103351464	103354294	5	2	292485	1.2517	0.10533	ASCL1
ENSG00000257860	12	103545620	103562087	54	11	292485	-0.53718	0.70443	RP11-552I14.1
ENSG00000179088	12	103631369	103889749	642	36	292485	0.69965	0.24207	C12orf42
ENSG00000136011	12	103981051	104160505	640	77	292485	1.0052	0.1574	STAB2
ENSG00000111696	12	104164231	104234975	341	24	292485	-0.34612	0.63537	NT5DC3
ENSG00000257327	12	104235229	104238442	17	6	292485	-0.17778	0.57055	RP11-650K20.3
ENSG00000166598	12	104323885	104347423	114	19	292485	-1.9807	0.97619	HSP90B1
ENSG00000204954	12	104343980	104359486	87	16	292485	-1.4865	0.93142	C12orf73
ENSG00000139372	12	104359582	104382652	101	17	292485	-0.060155	0.52398	TDG
ENSG00000120820	12	104382762	104457961	262	38	292485	-1.1025	0.86488	GLT8D2
ENSG00000111727	12	104458235	104498639	104	15	292485	0.68587	0.2464	HCFC2
ENSG00000120837	12	104510855	104532067	45	9	292485	-0.068393	0.52726	NFYB
ENSG00000198431	12	104609557	104744061	472	39	292485	0.31263	0.37728	TXNRD1
ENSG00000255150	12	104697517	104698980	3	2	292485	-1.4359	0.92448	EID3
ENSG00000171310	12	104849073	105155792	1011	118	292485	0.13175	0.44759	CHST11
ENSG00000136052	12	105196331	105352522	463	31	292485	-0.611	0.7294	SLC41A2
ENSG00000151131	12	105380088	105443515	255	19	292485	1.0209	0.15364	C12orf45
ENSG00000136010	12	105413568	105478355	284	27	292485	0.78199	0.21711	ALDH1L2
ENSG00000136051	12	105501102	105562912	170	17	292485	-2.0131	0.97795	KIAA1033
ENSG00000136044	12	105567074	105630016	230	21	292485	-2.5609	0.99478	APPL2
ENSG00000235162	12	105629068	105789875	580	39	292485	-0.44767	0.6728	C12orf75
ENSG00000074590	12	106457118	106533811	196	32	292485	1.2855	0.099311	NUAK1
ENSG00000136026	12	106631655	106698057	183	42	292485	0.30792	0.37907	CKAP4
ENSG00000166046	12	106695707	106740793	117	14	292485	1.1664	0.12173	TCP11L2
ENSG00000013503	12	106751436	106903976	397	25	292485	0.72614	0.23388	POLR3B
ENSG00000257545	12	106889736	107168696	665	48	292485	-0.15513	0.56164	RP11-144F15.1
ENSG00000111783	12	106976685	107156581	408	31	292485	-0.5852	0.72079	RFX4
ENSG00000111785	12	107168373	107283090	193	25	292485	0.092438	0.46318	RIC8B
ENSG00000151135	12	107349497	107372556	55	10	292485	0.58255	0.2801	C12orf23
ENSG00000120832	12	107371069	107380944	24	8	292485	0.96797	0.16653	MTERFD3
ENSG00000008405	12	107385142	107487607	262	18	292485	-0.2554	0.60079	CRY1
ENSG00000151136	12	107712190	108053419	923	78	292485	0.85865	0.19527	BTBD11
ENSG00000136045	12	108079509	108106944	76	10	292485	0.49853	0.30906	PWP1
ENSG00000110851	12	108126643	108155049	85	8	292485	-0.17177	0.56819	PRDM4
ENSG00000187855	12	108168162	108170421	3	2	292485	-1.1714	0.87927	ASCL4
ENSG00000075035	12	108523248	108644314	339	32	292485	-0.88618	0.81224	WSCD2
ENSG00000174600	12	108681821	108733118	132	22	292485	1.429	0.076496	CMKLR1
ENSG00000198855	12	108908962	108919614	21	7	292485	1.3032	0.096262	FICD
ENSG00000075856	12	108916357	108955176	142	12	292485	1.1626	0.1225	SART3
ENSG00000136003	12	108956358	108963160	22	5	292485	0.93885	0.1739	ISCU
ENSG00000183160	12	108983622	108992096	26	8	292485	0.025189	0.48995	TMEM119
ENSG00000110876	12	109015686	109027735	18	6	292485	-1.2236	0.88946	SELPLG
ENSG00000110880	12	109038885	109125372	222	22	292485	-0.4181	0.66206	CORO1C
ENSG00000084112	12	109176466	109251366	146	26	292485	-0.0006353	0.50025	SSH1
ENSG00000110887	12	109252708	109294819	124	20	292485	0.088925	0.46457	DAO
ENSG00000166111	12	109304658	109459045	208	31	292485	0.069918	0.47213	SVOP
ENSG00000135093	12	109460894	109525831	114	18	292485	0.95613	0.1695	USP30
ENSG00000189046	12	109525996	109531436	10	5	292485	0.17493	0.43057	ALKBH2
ENSG00000076248	12	109535379	109548797	24	8	292485	0.49564	0.31008	UNG
ENSG00000076555	12	109554400	109706031	490	51	292485	0.096731	0.46147	ACACB
ENSG00000139445	12	109715784	109747025	66	10	292485	-0.45297	0.67471	FOXN4
ENSG00000174527	12	109785708	109893328	493	36	292485	3.1197	0.00090508	MYO1H
ENSG00000110906	12	109886461	109915349	138	12	292485	3.1377	0.0008515	KCTD10
ENSG00000151148	12	109915207	109974507	168	19	292485	3.0903	0.0009999	UBE3B
ENSG00000139428	12	109991542	110011679	94	13	292485	3.364	0.00038416	MMAB
ENSG00000110921	12	110011060	110035067	76	12	292485	3.2674	0.00054275	MVK
ENSG00000139438	12	110152033	110208312	128	18	292485	-0.016021	0.50639	FAM222A
ENSG00000111199	12	110220890	110271212	145	21	292485	-1.0676	0.85716	TRPV4
ENSG00000139433	12	110288748	110318293	80	12	292485	-1.9112	0.97201	GLTP
ENSG00000139437	12	110338069	110421646	199	18	292485	-0.39722	0.6544	TCHP
ENSG00000139436	12	110367607	110434194	144	16	292485	-0.42498	0.66457	GIT2
ENSG00000076513	12	110436991	110477568	83	14	292485	-0.81669	0.79295	ANKRD13A
ENSG00000174456	12	110465872	110511491	128	19	292485	-1.1192	0.86847	C12orf76
ENSG00000122970	12	110562140	110656602	197	16	292485	-0.54417	0.70684	IFT81
ENSG00000174437	12	110718561	110788898	177	13	292485	-0.072853	0.52904	ATP2A2
ENSG00000196510	12	110810705	110841535	106	12	292485	-0.2807	0.61053	ANAPC7
ENSG00000111229	12	110872630	110888227	40	9	292485	-0.94216	0.82695	ARPC3
ENSG00000111231	12	110890289	110907073	35	7	292485	-0.58082	0.71932	GPN3
ENSG00000204856	12	110906169	110928190	42	8	292485	-1.4279	0.92335	FAM216A
ENSG00000111237	12	110928902	110939922	15	4	292485	-1.4193	0.9221	VPS29
ENSG00000151164	12	110939460	110969891	56	8	292485	-0.63059	0.73584	RAD9B
ENSG00000196850	12	110969120	111021125	74	15	292485	-0.81728	0.79311	PPTC7
ENSG00000204852	12	111051832	111087235	68	9	292485	-0.44186	0.67071	TCTN1
ENSG00000122986	12	111065646	111142755	164	12	292485	-0.3164	0.62415	HVCN1
ENSG00000186298	12	111157485	111180744	51	7	292485	-0.4822	0.68517	PPP1CC
ENSG00000173093	12	111284573	111345339	156	17	292485	-2.341	0.99038	CCDC63
ENSG00000111245	12	111348623	111358526	40	5	292485	-1.3994	0.91916	MYL2
ENSG00000111249	12	111471828	111788358	457	39	292485	1.1428	0.12656	CUX2
ENSG00000198324	12	111798455	111806925	16	4	292485	2.1895	0.01428	FAM109A
ENSG00000111252	12	111843752	111889427	45	6	292485	0.29392	0.38441	SH2B3
ENSG00000204842	12	111890018	112037480	147	11	292485	-0.00491	0.50196	ATXN2
ENSG00000089234	12	112079950	112123790	46	10	292485	-1.3607	0.9132	BRAP
ENSG00000111271	12	112123857	112194903	85	7	292485	-0.90162	0.81637	ACAD10
ENSG00000257767	12	112191694	112229222	34	5	292485	-0.6709	0.74886	RP11-162P23.2
ENSG00000111275	12	112204691	112247782	45	5	292485	-0.52615	0.70061	ALDH2
ENSG00000089022	12	112279782	112334343	122	4	292485	0.22884	0.4095	MAPKAPK5
ENSG00000198270	12	112369086	112450970	147	6	292485	-0.12931	0.55144	TMEM116
ENSG00000089248	12	112451120	112461255	15	6	292485	-1.6786	0.95339	ERP29
ENSG00000111300	12	112464500	112546826	94	13	292485	-1.1581	0.87658	NAA25
ENSG00000135148	12	112563305	112591407	27	6	292485	-0.5692	0.71539	TRAFD1
ENSG00000173064	12	112597992	112819896	255	18	292485	-0.59349	0.72357	HECTD4
ENSG00000089009	12	112842994	112856642	17	6	292485	-0.95707	0.83073	RPL6
ENSG00000179295	12	112856155	112947717	103	14	292485	-0.78255	0.78305	PTPN11
ENSG00000089169	12	113008184	113336686	632	57	292485	-1.2144	0.88769	RPH3A
ENSG00000089127	12	113344582	113369990	107	3	292485	1.4763	0.06993	OAS1
ENSG00000111331	12	113376157	113411054	113	11	292485	0.73715	0.23052	OAS3
ENSG00000111335	12	113416200	113449528	73	10	292485	0.85862	0.19528	OAS2
ENSG00000135144	12	113494514	113535833	156	27	292485	0.95895	0.16879	DTX1
ENSG00000111344	12	113536624	113574044	151	11	292485	0.75094	0.22635	RASAL1
ENSG00000186710	12	113587663	113597081	18	2	292485	-0.18112	0.57186	CCDC42B
ENSG00000123064	12	113594979	113623284	51	5	292485	0.48398	0.3142	DDX54
ENSG00000139405	12	113623331	113630173	15	3	292485	-0.80539	0.7897	RITA1
ENSG00000166578	12	113633246	113658899	54	4	292485	0.58269	0.28005	IQCD
ENSG00000186815	12	113658855	113736390	154	7	292485	0.61983	0.26768	TPCN1
ENSG00000089060	12	113736564	113797298	168	14	292485	2.0892	0.018346	SLC8B1
ENSG00000151176	12	113796371	113827203	52	4	292485	-0.75621	0.77524	PLBD2
ENSG00000135094	12	113830250	113864106	86	5	292485	-0.021577	0.50861	SDS
ENSG00000139410	12	113860042	113876081	32	2	292485	-0.0094258	0.50376	SDSL
ENSG00000089116	12	113899839	113910085	25	5	292485	1.6022	0.054557	LHX5
ENSG00000122965	12	114254543	114404176	676	39	292485	-1.0131	0.84448	RBM19
ENSG00000089225	12	114791736	114846247	153	27	292485	1.4699	0.070793	TBX5
ENSG00000135111	12	115108059	115121969	23	8	292485	2.0736	0.019058	TBX3
ENSG00000257726	12	115800817	115802550	5	3	292485	0.39294	0.34718	RP11-116D17.1
ENSG00000123066	12	116395711	116715143	605	34	292485	0.99866	0.15898	MED13L
ENSG00000171471	12	116997186	117014425	57	14	292485	-0.4022	0.65623	MAP1LC3B2
ENSG00000111412	12	117153593	117175875	69	13	292485	-1.5835	0.94334	C12orf49
ENSG00000135119	12	117176096	117291436	370	36	292485	0.038775	0.48453	RNFT2
ENSG00000135116	12	117293949	117319246	35	7	292485	-1.4354	0.92441	HRK
ENSG00000174989	12	117348761	117468953	268	17	292485	1.0275	0.1521	FBXW8
ENSG00000088992	12	117476728	117537284	222	21	292485	-0.11114	0.54425	TESC
ENSG00000135108	12	117581146	117628336	184	9	292485	2.8274	0.0023461	FBXO21
ENSG00000089250	12	117645947	117889975	666	61	292485	2.3287	0.0099369	NOS1
ENSG00000171435	12	117890817	118406788	1597	182	292485	0.55265	0.29025	KSR2
ENSG00000111445	12	118451393	118470935	60	13	292485	0.012497	0.49501	RFC5
ENSG00000176871	12	118470712	118500235	70	8	292485	-1.0515	0.8535	WSB2
ENSG00000176834	12	118501398	118573831	242	38	292485	-0.0022052	0.50088	VSIG10
ENSG00000089220	12	118573663	118583389	27	8	292485	1.0519	0.14642	PEBP1
ENSG00000135090	12	118587606	118810750	464	28	292485	2.0315	0.021101	TAOK3
ENSG00000111707	12	118814185	118855840	119	9	292485	1.7689	0.038458	SUDS3
ENSG00000139767	12	119419300	119600856	758	53	292485	-0.75754	0.77564	SRRM4
ENSG00000152137	12	119616447	119658936	109	22	292485	-1.6982	0.95526	HSPB8
ENSG00000183273	12	119772517	119978852	542	58	292485	0.95266	0.17038	CCDC60
ENSG00000224982	12	120031264	120079363	147	10	292485	0.61385	0.26966	TMEM233
ENSG00000111725	12	120105558	120119435	23	4	292485	1.0183	0.15427	PRKAB1
ENSG00000122966	12	120123595	120315095	490	42	292485	1.5623	0.059112	CIT
ENSG00000135127	12	120427673	120532298	225	17	292485	0.32953	0.37088	CCDC64
ENSG00000111737	12	120532899	120555306	69	12	292485	0.24497	0.40324	RAB35
ENSG00000089154	12	120565007	120632513	92	6	292485	0.3389	0.36734	GCN1L1
ENSG00000089157	12	120634489	120639038	9	4	292485	-0.21764	0.58615	RPLP0
ENSG00000089159	12	120648250	120703574	86	12	292485	-0.46347	0.67848	PXN
ENSG00000089163	12	120740119	120751052	31	5	292485	1.0711	0.14207	SIRT4
ENSG00000170890	12	120759914	120765592	11	3	292485	1.1914	0.11675	PLA2G1B
ENSG00000135097	12	120779133	120806983	68	9	292485	1.0765	0.14085	MSI1
ENSG00000111775	12	120875893	120878545	7	3	292485	0.48883	0.31248	COX6A1
ENSG00000111780	12	120876001	120897809	58	10	292485	-0.53932	0.70517	AL021546.6
ENSG00000170855	12	120881764	120884215	3	1	292485	0.019622	0.49217	TRIAP1
ENSG00000257218	12	120884241	120899389	42	7	292485	-0.22088	0.58741	GATC
ENSG00000111786	12	120899471	120907596	30	7	292485	-0.24497	0.59676	SRSF9
ENSG00000088986	12	120907653	120936296	88	12	292485	-0.18818	0.57463	DYNLL1
ENSG00000110871	12	120941077	120972237	109	13	292485	-0.35935	0.64033	COQ5
ENSG00000022840	12	120971283	121015397	146	16	292485	-0.23062	0.5912	RNF10
ENSG00000167272	12	121016567	121019201	11	3	292485	-0.28806	0.61335	POP5
ENSG00000157782	12	121078355	121105127	78	16	292485	0.71425	0.23754	CABP1
ENSG00000110917	12	121124672	121139667	47	12	292485	-1.6397	0.94947	MLEC
ENSG00000175970	12	121148238	121161443	51	9	292485	-2.0888	0.98164	UNC119B
ENSG00000122971	12	121163538	121177811	44	7	292485	-1.8106	0.9649	ACADS
ENSG00000157837	12	121200313	121342174	513	25	292485	-0.062463	0.5249	SPPL3
ENSG00000272214	12	121407641	121410095	4	2	292485	0.50517	0.30672	AC079602.1
ENSG00000135100	12	121416346	121440315	100	16	292485	0.0095196	0.4962	HNF1A
ENSG00000157895	12	121440225	121454305	63	13	292485	-0.086909	0.53463	C12orf43
ENSG00000135114	12	121458095	121477045	56	14	292485	0.41506	0.33905	OASL
ENSG00000089041	12	121570622	121623876	274	26	292485	1.1639	0.12224	P2RX7
ENSG00000135124	12	121647660	121671909	99	11	292485	0.33114	0.37027	P2RX4
ENSG00000110931	12	121675497	121736111	165	25	292485	1.8934	0.029154	CAMKK2
ENSG00000089053	12	121746048	121837699	236	26	292485	1.3311	0.091574	ANAPC5
ENSG00000170633	12	121837844	121868389	90	5	292485	1.6523	0.049232	RNF34
ENSG00000089094	12	121866900	122018920	276	22	292485	1.0961	0.13652	KDM2B
ENSG00000182500	12	122064455	122080583	29	7	292485	-0.18411	0.57304	ORAI1
ENSG00000139714	12	122089024	122110537	60	11	292485	0.17814	0.42931	MORN3
ENSG00000188735	12	122150658	122220907	195	16	292485	2.0947	0.0181	TMEM120B
ENSG00000139725	12	122215664	122241309	67	7	292485	2.3873	0.0084859	RHOF
ENSG00000139718	12	122242086	122270562	40	5	292485	1.7556	0.03958	SETD1B
ENSG00000158104	12	122277433	122301502	63	7	292485	-0.48096	0.68473	HPD
ENSG00000110801	12	122326637	122356203	74	9	292485	-0.31539	0.62377	PSMD9
ENSG00000256950	12	122326715	122359376	89	11	292485	-0.40889	0.65869	RP11-87C12.2
ENSG00000158023	12	122355768	122441833	258	22	292485	-0.34507	0.63498	WDR66
ENSG00000110987	12	122457328	122499948	100	19	292485	0.36583	0.35725	BCL7A
ENSG00000175727	12	122516628	122631894	204	6	292485	0.34114	0.3665	MLXIP
ENSG00000158113	12	122652285	122688018	76	12	292485	-0.21548	0.5853	LRRC43
ENSG00000204671	12	122656577	122658746	6	2	292485	0.071738	0.47141	IL31
ENSG00000176383	12	122688090	122693499	10	4	292485	1.4895	0.068179	B3GNT4
ENSG00000184047	12	122692210	122712081	40	7	292485	1.6011	0.054682	DIABLO
ENSG00000256861	12	122692326	122750970	112	12	292485	1.0758	0.141	RP11-512M8.5
ENSG00000139719	12	122714111	122751068	70	9	292485	0.67195	0.25081	VPS33A
ENSG00000130779	12	122755979	122907179	300	21	292485	0.24819	0.40199	CLIP1
ENSG00000033030	12	122957417	122985518	49	7	292485	0.38448	0.35031	ZCCHC8
ENSG00000111011	12	122989190	123011547	39	4	292485	0.93803	0.17411	RSRC2
ENSG00000184445	12	123011793	123110943	175	16	292485	1.8254	0.033972	KNTC1
ENSG00000196917	12	123104824	123215390	318	29	292485	0.78912	0.21502	HCAR1
ENSG00000182782	12	123185840	123187890	4	2	292485	-0.44269	0.671	HCAR2
ENSG00000255398	12	123199303	123201439	14	3	292485	-0.84891	0.80204	HCAR3
ENSG00000139726	12	123237321	123255611	43	5	292485	1.9587	0.025073	DENR
ENSG00000130783	12	123258874	123312075	204	15	292485	1.4049	0.08003	CCDC62
ENSG00000130787	12	123319000	123347507	107	9	292485	0.88444	0.18823	HIP1R
ENSG00000139722	12	123349882	123380991	46	7	292485	0.32323	0.37326	VPS37B
ENSG00000150967	12	123405498	123466196	64	15	292485	0.91724	0.17951	ABCB9
ENSG00000111325	12	123459127	123464590	6	2	292485	2.1168	0.017137	OGFOD2
ENSG00000182196	12	123464607	123467456	1	1	292485	1.5678	0.058462	ARL6IP4
ENSG00000090975	12	123468027	123634562	212	28	292485	2.1326	0.016481	PITPNM2
ENSG00000051825	12	123636867	123728561	290	14	292485	1.8175	0.03457	MPHOSPH9
ENSG00000130921	12	123717463	123742506	93	9	292485	1.642	0.050299	C12orf65
ENSG00000111328	12	123745528	123756881	36	8	292485	1.1524	0.12457	CDK2AP1
ENSG00000139697	12	123773656	123849390	314	17	292485	0.32384	0.37303	SBNO1
ENSG00000183955	12	123868320	123893905	74	12	292485	0.90816	0.1819	SETD8
ENSG00000150977	12	123899936	123921264	43	12	292485	1.3853	0.082981	RILPL2
ENSG00000184209	12	123942188	123957701	11	2	292485	-0.072001	0.5287	SNRNP35
ENSG00000188026	12	123955925	124018265	178	18	292485	-0.095594	0.53808	RILPL1
ENSG00000086598	12	124069078	124083116	49	7	292485	-0.80396	0.78929	TMED2
ENSG00000111364	12	124086624	124105488	81	9	292485	-0.94409	0.82744	DDX55
ENSG00000111361	12	124104953	124118313	45	8	292485	0.50388	0.30717	EIF2B1
ENSG00000111358	12	124118375	124147153	80	10	292485	0.81474	0.20761	GTF2H3
ENSG00000168778	12	124155660	124192948	191	9	292485	0.38209	0.3512	TCTN2
ENSG00000185344	12	124196865	124246302	150	8	292485	-0.3339	0.63077	ATP6V0A2
ENSG00000197653	12	124247042	124420753	487	50	292485	-0.91284	0.81934	DNAH10
ENSG00000119242	12	124403207	124457378	123	9	292485	0.28642	0.38728	CCDC92
ENSG00000250091	12	124410971	124419531	16	3	292485	0.034334	0.48631	DNAH10OS
ENSG00000179195	12	124456392	124499986	82	9	292485	0.47057	0.31897	ZNF664
ENSG00000178882	12	124457788	124800570	1056	96	292485	2.415	0.0078674	FAM101A
ENSG00000196498	12	124808961	125052135	748	106	292485	-0.69017	0.75496	NCOR2
ENSG00000073060	12	125261402	125367214	272	52	292485	1.0845	0.13906	SCARB1
ENSG00000150991	12	125396150	125401914	11	4	292485	-1.7879	0.9631	UBC
ENSG00000150990	12	125431371	125473668	239	29	292485	-0.72328	0.76525	DHX37
ENSG00000184992	12	125478246	125515777	176	18	292485	0.50362	0.30726	BRI3BP
ENSG00000081760	12	125549925	125627873	194	26	292485	0.1064	0.45763	AACS
ENSG00000139364	12	125671382	126146917	1491	163	292485	2.5824	0.0049057	TMEM132B
ENSG00000181234	12	128751948	129192460	1221	159	292485	1.0682	0.14272	TMEM132C
ENSG00000139370	12	129277739	129308528	124	9	292485	1.7289	0.041916	SLC15A4
ENSG00000151948	12	129337972	129469509	476	71	292485	-0.27889	0.60984	GLT1D1
ENSG00000151952	12	129556270	130388211	3035	314	292485	1.6608	0.048372	TMEM132D
ENSG00000111432	12	130647004	130650285	7	3	292485	-0.0091168	0.50364	FZD10
ENSG00000125207	12	130822432	130857182	109	16	292485	-1.2448	0.89339	PIWIL1
ENSG00000060709	12	130880682	131200826	1295	156	292485	-0.18871	0.57484	RIMBP2
ENSG00000111450	12	131274145	131323811	159	8	292485	0.76403	0.22243	STX2
ENSG00000132341	12	131356424	131362223	18	3	292485	-1.5154	0.93517	RAN
ENSG00000111452	12	131438452	131626014	856	74	292485	0.64356	0.25993	GPR133
ENSG00000268091	12	131514221	131514769	7	1	292485	0.53339	0.29688	AC078925.1
ENSG00000061936	12	132195626	132284282	198	22	292485	0.26032	0.39731	SFSWAP
ENSG00000198598	12	132312938	132336328	107	19	292485	0.67147	0.25096	MMP17
ENSG00000177169	12	132379196	132407712	62	8	292485	1.4687	0.070959	ULK1
ENSG00000177192	12	132413745	132428406	34	7	292485	1.2197	0.11128	PUS1
